146,39.322,33.028,6.546,
147,40.083,32.779,6.533,
148,40.783,32.440,6.530,
149,41.450,32.039,6.534,
150,42.104,31.590,6.544,
151,42.734,31.044,6.563,
152,43.339,30.359,6.594,
153,43.923,29.473,6.640,
154,44.477,28.255,6.711,
155,44.916,26.104,6.850,
156,44.911,26.083,6.315,
157,44.474,28.246,6.219,
158,43.920,29.465,6.170,
159,43.337,30.353,6.138,
160,41.456,32.052,6.097,
161,40.785,32.444,6.094,
162,40.080,32.775,6.097,
163,39.319,33.023,6.105,
164,38.482,33.190,6.121,
165,37.566,33.293,6.142,
166,35.096,32.939,6.229,
167,39.256,38.631,5.895,
168,32.697,31.691,5.797,
169,35.097,32.940,5.732,
170,37.721,34.783,5.653,
171,37.568,33.296,5.685,
172,38.490,33.202,5.673,
173,40.471,34.854,5.610,
174,40.786,32.448,5.659,
175,41.458,32.056,5.661,
176,42.111,31.607,5.665,
177,42.736,31.051,5.672,
178,43.338,30.356,5.683,
179,43.921,29.468,5.700,
180,44.478,28.258,5.726,
181,44.914,26.095,5.243,
182,44.476,28.251,5.235,
183,43.922,29.471,5.231,
184,43.336,30.349,5.229,
185,42.113,31.610,5.227,
186,40.779,32.433,5.226,
187,40.074,32.764,5.226,
188,39.323,33.030,5.227,
189,38.492,33.204,5.228,
190,37.570,33.298,5.230,
191,36.480,33.244,5.232,
192,35.099,32.942,5.237,
193,32.678,31.670,5.246,
194,32.715,31.709,4.695,
195,36.476,33.239,4.760,
196,37.560,33.285,4.773,
197,39.240,34.296,4.806,
198,39.319,33.024,4.787,
199,40.776,32.427,4.791,
200,41.448,32.035,4.790,
201,42.110,31.604,4.788,
202,42.735,31.048,4.783,
203,43.337,30.352,4.775,
204,43.923,29.474,4.763,
205,44.476,28.254,4.744,
206,44.913,26.089,4.707,
207,44.918,26.114,4.173,
208,44.480,28.268,4.253,
209,43.924,29.478,4.294,
210,43.338,30.356,4.320,
211,42.736,31.051,4.339,
212,42.111,31.606,4.349,
213,41.454,32.046,4.355,
214,40.777,32.430,4.356,
215,40.167,32.925,4.362,
216,39.326,33.035,4.349,
217,39.258,34.322,4.390,
218,37.567,33.295,4.317,
219,36.478,33.242,4.289,
220,40.014,38.570,4.543,
221,32.740,31.736,4.145,
222,32.738,31.734,3.593,
223,35.101,32.945,3.747,
224,36.475,33.238,3.815,
225,37.564,33.290,3.859,
226,39.265,34.331,3.973,
227,39.327,33.037,3.908,
228,40.073,32.762,3.917,
229,40.782,32.440,3.921,
230,41.455,32.048,3.918,
231,42.108,31.600,3.910,
232,42.737,31.053,3.893,
233,43.339,30.358,3.865,
234,43.922,29.472,3.824,
235,44.913,26.092,3.636,
236,44.913,26.091,3.097,
237,44.478,28.259,3.267,
238,43.920,29.467,3.352,
239,43.334,30.343,3.407,
240,42.734,31.046,3.445,
241,42.109,31.601,3.470,
242,41.455,32.050,3.481,
243,40.788,32.451,3.486,
244,40.079,32.773,3.481,
245,39.328,33.039,3.468,
246,38.487,33.197,3.440,
247,37.559,33.285,3.400,
248,36.478,33.241,3.342,
249,35.105,32.949,3.249,
250,32.739,31.734,3.040,
251,32.726,31.722,2.482,
252,35.110,32.955,2.749,
253,36.481,33.245,2.867,
254,37.568,33.296,2.941,
255,38.483,33.191,2.989,
256,39.329,33.040,3.025,
257,40.789,32.452,3.048,
258,41.465,32.069,3.044,
259,42.113,31.612,3.028,
260,43.338,30.355,2.950,
261,43.922,29.471,2.879,
262,46.085,34.589,3.464,
263,44.915,26.102,2.558,
264,44.479,28.264,2.274,
265,43.923,29.476,2.405,
266,43.339,30.359,2.490,
267,42.732,31.042,2.546,
268,42.110,31.605,2.583,
269,41.465,32.070,2.603,
270,40.794,32.462,2.610,
271,40.085,32.784,2.602,
272,39.325,33.033,2.579,
273,38.485,33.194,2.537,
274,37.564,33.291,2.479,
275,36.478,33.242,2.388,
276,35.102,32.946,2.246,
277,32.825,31.826,1.943,
m2,25.768,55.893,4.868,
m3,26.728,56.318,4.621,
m4,39.561,-6.970,4.819,
m5,39.544,-6.975,4.521,
st2,16.603,32.467,0.849,
a5,31.573,21.210,14.578,
a6,33.960,32.481,13.719,
a7,33.930,32.482,1.943,
a8,31.957,20.378,2.276,
278,33.960,32.482,13.719,
279,33.950,32.482,13.022,
280,32.779,31.760,12.344,
281,32.010,31.105,11.919,
282,30.078,30.668,10.821,
283,31.004,29.888,11.428,
284,30.656,29.299,11.296,
285,30.368,28.713,11.216,
286,30.146,28.117,11.190,
287,29.972,27.507,11.211,
288,29.833,26.876,11.271,
289,29.748,25.474,11.580,
290,29.999,23.730,12.227,
291,30.423,22.549,12.824,
292,30.426,22.548,12.171,
293,29.994,23.733,11.609,
294,27.047,26.300,9.494,
295,27.110,27.464,9.225,
296,29.835,26.875,10.720,
297,29.964,27.509,10.657,
298,30.146,28.117,10.643,
299,29.108,29.056,9.951,
300,30.659,29.298,10.744,
301,31.011,29.887,10.869,
302,29.946,30.686,10.225,
303,32.004,31.106,11.321,
304,32.785,31.760,11.724,
305,33.959,32.482,12.358,
306,33.943,32.482,11.703,
307,32.788,31.760,11.121,
308,32.013,31.105,10.748,
309,31.451,30.485,10.498,
310,31.015,29.886,10.325,
311,30.660,29.298,10.207,
312,30.368,28.713,10.134,
313,30.145,28.117,10.111,
314,29.963,27.510,10.125,
315,29.827,26.878,10.180,
316,29.758,26.203,10.289,
317,29.750,25.474,10.453,
318,29.824,24.660,10.689,
319,30.000,23.729,11.017,
320,30.423,22.549,11.535,
321,30.440,22.538,10.929,
322,30.005,23.726,10.440,
323,29.821,24.662,10.131,
324,29.756,25.470,9.917,
325,29.761,26.202,9.763,
326,29.835,26.875,9.664,
327,29.961,27.510,9.608,
328,30.151,28.115,9.600,
329,30.661,29.298,9.686,
330,31.019,29.885,9.797,
331,31.451,30.485,9.956,
332,32.011,31.105,10.187,
333,32.778,31.761,10.530,
334,33.950,32.482,11.079,
335,33.944,32.482,10.465,
336,32.775,31.761,9.958,
337,32.016,31.104,9.645,
338,31.450,30.485,9.428,
339,31.005,29.888,9.275,
340,30.662,29.298,9.178,
341,30.374,28.711,9.118,
342,30.149,28.116,9.098,
343,29.968,27.508,9.110,
344,29.844,26.871,9.162,
345,29.755,26.205,9.247,
346,29.763,25.467,9.395,
347,29.824,24.660,9.593,
348,30.000,23.729,9.874,
349,30.439,22.538,10.329,
350,30.437,22.540,9.743,
351,30.003,23.727,9.327,
352,29.762,25.467,8.884,
353,29.767,26.199,8.752,
354,26.609,28.238,7.248,
355,29.960,27.511,8.617,
356,30.140,28.119,8.606,
357,30.374,28.711,8.629,
358,30.663,29.297,8.685,
359,31.010,29.887,8.775,
360,31.450,30.485,8.914,
361,32.013,31.105,9.113,
362,32.781,31.760,9.406,
363,33.936,32.482,9.867,
364,32.787,31.760,8.865,
365,32.011,31.105,8.593,
366,31.443,30.486,8.408,
367,31.007,29.887,8.283,
368,30.677,29.294,8.207,
369,30.377,28.710,8.151,
370,30.143,28.118,8.130,
371,29.962,27.510,8.140,
372,29.849,26.869,8.189,
373,29.754,25.471,8.380,
374,29.817,24.664,8.548,
375,28.027,25.016,7.914,
376,30.442,22.536,9.175,
377,30.439,22.538,8.615,
378,30.003,23.727,8.265,
379,29.824,24.660,8.047,
380,29.765,25.465,7.897,
381,29.773,26.196,7.788,
382,29.847,26.870,7.717,
383,29.968,27.508,7.675,
384,30.148,28.116,7.666,
385,30.374,28.711,7.682,
386,30.666,29.297,7.730,
387,31.456,30.484,7.922,
388,32.011,31.105,8.086,
389,32.794,31.760,8.336,
390,33.946,32.482,8.721,
391,33.947,32.482,8.163,
392,32.794,31.760,7.815,
393,32.013,31.105,7.589,
394,31.444,30.486,7.437,
395,31.022,29.885,7.337,
396,30.659,29.298,7.264,
397,30.375,28.711,7.223,
398,30.149,28.116,7.208,
399,29.959,27.511,7.214,
400,29.840,26.873,7.252,
401,29.768,26.199,7.317,
402,29.763,25.466,7.416,
403,29.825,24.659,7.554,
404,30.017,23.718,7.756,
405,30.453,22.528,8.073,
406,30.446,22.533,7.531,
407,30.018,23.717,7.251,
408,29.830,24.657,7.070,
409,29.764,25.466,6.946,
410,29.775,26.196,6.858,
411,29.846,26.870,6.800,
412,29.964,27.509,6.765,
413,30.144,28.117,6.758,
414,30.371,28.712,6.771,
415,30.666,29.296,6.810,
416,31.021,29.885,6.874,
417,27.107,31.065,5.761,
418,32.019,31.104,7.102,
419,32.777,31.760,7.299,
420,33.950,32.482,7.616,
421,32.784,31.760,6.796,
422,32.020,31.104,6.621,
423,31.453,30.485,6.500,
424,31.015,29.886,6.417,
425,30.668,29.296,6.363,
426,30.382,28.709,6.329,
427,30.145,28.117,6.316,
428,29.975,27.505,6.325,
429,29.848,26.870,6.353,
430,29.779,26.194,6.405,
431,29.761,25.468,6.481,
432,29.829,24.657,6.593,
433,30.022,23.715,6.754,
434,30.448,22.531,7.002,
435,30.461,22.522,6.483,
436,28.563,24.666,5.891,
437,29.825,24.659,6.121,
438,29.762,25.467,6.025,
439,29.778,26.194,5.958,
440,29.855,26.867,5.914,
441,29.972,27.506,5.887,
442,30.143,28.118,5.879,
443,30.370,28.712,5.890,
444,30.666,29.296,5.921,
445,28.743,30.293,5.477,
446,31.445,30.486,6.039,
447,32.025,31.104,6.148,
448,32.794,31.760,6.302,
449,33.954,32.482,6.546,
450,33.946,32.482,6.019,
451,32.789,31.760,5.810,
452,32.017,31.104,5.677,
453,31.443,30.486,5.586,
454,31.011,29.886,5.524,
455,30.374,28.711,5.458,
456,30.146,28.117,5.449,
457,29.976,27.505,5.456,
458,29.850,26.869,5.478,
459,29.775,26.196,5.515,
460,29.760,25.468,5.573,
461,29.825,24.659,5.656,
462,30.008,23.724,5.775,
463,30.453,22.528,5.965,
464,30.449,22.531,5.454,
465,25.380,26.743,4.450,
466,29.831,24.656,5.197,
467,29.764,25.466,5.127,
468,29.785,26.190,5.081,
469,29.861,26.864,5.049,
470,29.976,27.505,5.029,
471,30.146,28.117,5.023,
472,30.374,28.711,5.031,
473,30.672,29.295,5.053,
474,31.024,29.884,5.088,
475,31.448,30.485,5.138,
476,32.023,31.104,5.215,
477,33.942,32.482,5.499,
478,33.952,32.482,4.986,
479,32.785,31.760,4.844,
480,32.016,31.104,4.754,
481,31.458,30.484,4.694,
482,31.023,29.884,4.653,
483,30.671,29.295,4.625,
484,30.372,28.712,4.607,
485,30.144,28.118,4.600,
486,29.975,27.505,4.605,
487,29.850,26.869,4.620,
488,29.776,26.195,4.646,
489,29.764,25.466,4.685,
490,29.824,24.660,4.740,
491,30.029,23.710,4.823,
492,30.456,22.526,4.949,
493,30.451,22.529,4.446,
494,30.029,23.710,4.351,
495,29.831,24.655,4.288,
496,29.762,25.467,4.245,
497,29.773,26.197,4.215,
498,30.149,28.116,4.182,
499,30.377,28.710,4.187,
500,30.657,29.298,4.199,
501,31.456,30.485,4.253,
502,32.015,31.105,4.299,
503,32.777,31.761,4.366,
504,33.947,32.482,4.474,
505,33.957,32.482,3.966,
506,32.764,31.761,3.890,
507,32.021,31.104,3.845,
508,31.460,30.484,3.813,
509,31.023,29.884,3.792,
510,30.660,29.298,3.776,
511,29.973,27.506,3.766,
512,29.849,26.869,3.774,
513,29.776,26.195,3.788,
514,29.766,25.465,3.808,
515,29.845,24.648,3.838,
516,30.027,23.712,3.880,
517,26.802,25.148,3.657,
518,31.900,20.423,4.102,
519,31.962,20.374,3.536,
520,29.904,23.792,3.407,
521,29.606,24.789,3.380,
522,29.538,25.586,3.364,
523,29.615,26.272,3.355,
524,29.721,26.923,3.350,
525,30.162,28.112,3.350,
526,25.777,30.399,3.179,
527,25.929,30.797,3.182,
528,31.254,30.511,3.369,
529,31.804,31.123,3.386,
530,32.518,31.772,3.409,
531,33.982,32.482,3.460,
532,33.953,32.482,2.953,
533,32.777,31.760,2.946,
534,32.023,31.104,2.942,
535,31.203,30.518,2.937,
536,30.660,29.298,2.935,
537,30.380,28.710,2.935,
538,30.161,28.112,2.934,
539,29.972,27.506,2.934,
540,29.858,26.865,2.935,
541,29.776,26.195,2.937,
542,29.838,24.652,2.941,
543,30.029,23.710,2.945,
544,30.463,22.521,2.951,
545,30.476,22.512,2.454,
546,30.026,23.712,2.479,
547,29.834,24.654,2.494,
548,29.763,25.466,2.505,
549,29.782,26.192,2.511,
550,29.854,26.867,2.516,
551,29.969,27.508,2.519,
552,30.157,28.114,2.520,
553,30.376,28.711,2.519,
554,30.666,29.297,2.516,
555,31.010,29.887,2.510,
556,31.200,30.519,2.508,
557,32.029,31.103,2.491,
558,32.783,31.760,2.475,
559,33.949,32.482,2.448,
560,33.900,32.482,1.944,
561,32.786,31.760,2.002,
562,32.022,31.104,2.039,
563,31.461,30.484,2.065,
564,30.380,28.709,2.102,
565,30.161,28.112,2.104,
566,26.733,28.708,2.284,
567,29.858,26.865,2.096,
568,29.785,26.191,2.085,
569,29.766,25.465,2.069,
570,29.837,24.652,2.045,
571,30.444,21.569,1.928,
st3,23.012,9.438,0.169,
a9,36.668,18.142,13.718,
a10,29.750,25.850,13.793,
a11,29.622,25.543,1.923,
a12,39.073,18.333,1.994,
572,35.971,18.225,13.334,
573,35.085,18.444,12.911,
574,34.353,18.720,12.621,
575,32.622,19.758,12.226,
576,32.142,20.174,12.220,
577,31.695,20.632,12.272,
578,30.877,21.718,12.568,
579,30.503,22.383,12.835,
580,30.165,23.191,13.224,
581,29.891,24.260,13.822,
582,30.216,26.988,15.698,
583,30.881,21.724,11.923,
584,31.272,21.140,11.746,
585,31.689,20.625,11.634,
586,32.615,19.750,11.590,
587,33.708,19.028,11.773,
588,34.354,18.721,11.968,
589,35.093,18.449,12.246,
590,35.978,18.230,11.972,
591,35.087,18.445,11.596,
592,34.354,18.721,11.341,
593,33.710,19.030,11.161,
594,33.134,19.372,11.044,
595,32.619,19.755,10.991,
596,32.145,20.177,10.991,
597,31.694,20.631,11.033,
598,31.279,21.149,11.139,
599,30.880,21.724,11.299,
600,30.506,22.388,11.532,
601,30.166,23.194,11.871,
602,29.886,24.248,12.386,
603,29.740,25.828,13.256,
604,29.742,25.835,12.530,
605,30.510,22.395,10.920,
606,30.881,21.725,10.698,
607,31.272,21.139,10.541,
608,31.695,20.633,10.450,
609,32.140,20.171,10.405,
610,32.620,19.756,10.410,
611,33.142,19.379,10.465,
612,33.715,19.034,10.571,
613,34.356,18.723,10.738,
614,35.102,18.456,10.985,
615,35.981,18.232,11.328,
616,35.979,18.230,10.703,
617,35.091,18.448,10.378,
618,34.354,18.721,10.153,
619,33.709,19.029,9.996,
620,33.141,19.378,9.900,
621,32.617,19.753,9.847,
622,32.143,20.175,9.847,
623,31.694,20.631,9.885,
624,31.272,21.139,9.972,
625,30.879,21.721,10.115,
626,30.507,22.390,10.321,
627,30.168,23.197,10.617,
628,29.885,24.246,11.062,
629,29.741,25.832,11.823,
630,29.889,24.256,10.439,
631,30.167,23.195,10.019,
632,30.511,22.396,9.748,
633,30.880,21.722,9.554,
634,31.275,21.144,9.423,
635,31.696,20.633,9.341,
636,32.150,20.183,9.310,
637,32.625,19.761,9.310,
638,33.143,19.380,9.355,
639,33.727,19.045,9.454,
640,34.363,18.728,9.594,
641,32.145,16.250,7.937,
642,35.972,18.225,10.096,
643,37.137,18.114,10.561,
644,37.138,18.115,9.942,
645,35.984,18.234,9.518,
646,35.103,18.457,9.242,
647,34.355,18.723,9.043,
648,33.710,19.030,8.907,
649,33.138,19.376,8.822,
650,32.619,19.755,8.779,
651,32.145,20.177,8.779,
652,31.696,20.635,8.813,
653,31.283,21.155,8.894,
654,30.889,21.736,9.017,
655,30.513,22.400,9.191,
656,30.172,23.206,9.446,
657,29.888,24.254,9.828,
658,29.747,25.847,10.486,
659,29.752,25.859,9.848,
660,29.886,24.249,9.232,
661,30.169,23.199,8.879,
662,30.510,22.395,8.645,
663,30.888,21.735,8.486,
664,31.280,21.150,8.371,
665,31.697,20.636,8.299,
666,32.145,20.177,8.268,
667,32.626,19.762,8.271,
668,33.139,19.377,8.307,
669,33.713,19.033,8.387,
670,34.362,18.728,8.514,
671,35.100,18.454,8.692,
672,35.987,18.236,8.951,
673,37.152,18.123,9.348,
674,37.140,18.116,8.755,
675,35.989,18.237,8.397,
676,35.103,18.457,8.161,
677,34.368,18.733,7.998,
678,33.724,19.042,7.884,
679,33.148,19.385,7.810,
680,32.626,19.763,7.773,
681,32.146,20.178,7.769,
682,31.704,20.645,7.803,
683,31.276,21.146,7.862,
684,30.886,21.733,7.969,
685,30.516,22.405,8.120,
686,30.169,23.200,8.330,
687,29.882,24.241,8.652,
688,29.760,25.877,9.228,
689,29.759,25.875,8.613,
690,29.883,24.241,8.088,
691,30.173,23.208,7.798,
692,30.518,22.408,7.604,
693,31.274,21.143,7.365,
694,31.695,20.633,7.307,
695,32.141,20.173,7.280,
696,32.622,19.758,7.283,
697,33.150,19.387,7.321,
698,33.714,19.034,7.382,
699,34.361,18.727,7.488,
700,35.099,18.454,7.638,
701,35.991,18.238,7.856,
702,37.143,18.117,8.183,
703,37.145,18.119,7.624,
704,35.985,18.234,7.325,
705,35.104,18.457,7.131,
706,34.362,18.728,6.993,
707,33.720,19.039,6.900,
708,32.625,19.762,6.809,
709,32.145,20.177,6.806,
710,31.279,21.149,6.884,
711,30.881,21.725,6.968,
712,29.359,20.406,6.337,
713,30.169,23.201,7.272,
714,29.891,24.259,7.543,
715,29.765,25.889,8.018,
716,29.759,25.876,7.425,
717,29.895,24.269,7.005,
718,30.171,23.204,6.758,
719,30.515,22.403,6.599,
720,30.889,21.737,6.489,
721,31.280,21.150,6.410,
722,31.704,20.645,6.364,
723,32.632,19.768,6.344,
724,31.643,17.908,5.746,
725,33.722,19.041,6.424,
726,34.366,18.731,6.509,
727,35.103,18.457,6.631,
728,35.981,18.232,6.804,
729,33.970,16.168,5.973,
730,37.144,18.118,6.535,
731,35.995,18.241,6.298,
732,45.949,26.547,9.702,
733,34.364,18.730,6.031,
734,33.719,19.038,5.955,
735,32.627,19.764,5.884,
736,32.146,20.179,5.881,
737,31.283,21.155,5.945,
738,30.888,21.735,6.013,
739,30.515,22.403,6.113,
740,30.178,23.217,6.258,
741,29.758,25.873,6.846,
742,29.768,25.896,6.283,
743,29.891,24.259,5.947,
744,28.627,20.234,4.983,
745,30.513,22.399,5.632,
746,30.889,21.737,5.546,
747,31.288,21.163,5.488,
748,32.145,20.178,5.429,
749,32.626,19.763,5.431,
750,33.151,19.388,5.454,
751,33.719,19.038,5.494,
752,34.367,18.732,5.562,
753,35.109,18.462,5.659,
754,35.995,18.241,5.796,
755,37.142,18.117,6.004,
756,37.134,18.112,5.478,
757,35.990,18.238,5.300,
758,35.109,18.462,5.183,
759,34.372,18.736,5.100,
760,33.723,19.042,5.042,
761,33.147,19.384,5.004,
762,32.154,20.188,4.987,
763,31.703,20.643,5.000,
764,31.286,21.159,5.034,
765,30.893,21.743,5.086,
766,30.517,22.407,5.161,
767,30.179,23.219,5.270,
768,29.890,24.257,5.431,
769,29.759,25.877,5.717,
770,29.763,25.886,5.164,
771,29.899,24.277,4.925,
772,30.183,23.226,4.787,
773,30.515,22.403,4.693,
774,30.883,21.728,4.628,
775,31.281,21.152,4.585,
776,31.703,20.643,4.558,
777,32.154,20.188,4.546,
778,32.629,19.765,4.546,
779,33.154,19.391,4.563,
780,34.375,18.738,4.643,
781,35.106,18.459,4.711,
782,35.989,18.237,4.810,
783,37.145,18.119,4.963,
784,35.984,18.234,4.325,
785,35.106,18.459,4.245,
786,34.366,18.731,4.188,
787,33.722,19.041,4.148,
788,33.159,19.395,4.125,
789,32.633,19.770,4.111,
790,32.151,20.185,4.110,
791,31.701,20.640,4.120,
792,30.882,21.727,4.177,
793,30.175,23.211,4.305,
794,27.037,19.245,3.628,
795,29.763,25.885,4.071,
796,29.902,24.284,3.919,
797,30.178,23.218,3.830,
798,30.517,22.408,3.772,
799,30.890,21.739,3.731,
800,31.281,21.152,3.703,
801,31.702,20.642,3.686,
802,32.153,20.187,3.678,
803,32.634,19.771,3.679,
804,33.154,19.390,3.689,
805,33.725,19.043,3.708,
806,34.377,18.740,3.740,
807,35.111,18.463,3.783,
808,35.982,18.233,3.845,
809,36.738,17.869,3.892,
810,37.141,18.117,3.438,
811,35.993,18.240,3.369,
812,35.120,18.470,3.325,
813,34.377,18.741,3.293,
814,33.725,19.043,3.270,
815,33.153,19.390,3.257,
816,32.640,19.778,3.250,
817,32.159,20.194,3.250,
818,31.702,20.642,3.254,
819,31.287,21.160,3.267,
820,30.890,21.739,3.287,
821,30.453,22.297,3.306,
822,30.074,23.017,3.341,
823,29.758,23.972,3.395,
824,29.767,25.894,3.531,
825,29.764,25.888,2.991,
826,29.896,24.271,2.925,
827,27.441,17.955,2.613,
828,30.517,22.407,2.862,
829,30.889,21.737,2.844,
830,31.285,21.157,2.832,
831,31.700,20.639,2.825,
832,32.631,19.768,2.822,
833,33.150,19.388,2.826,
834,33.722,19.041,2.834,
835,34.375,18.739,2.848,
836,35.993,18.240,2.894,
837,37.125,18.106,2.935,
838,39.089,18.342,2.463,
839,37.113,18.099,2.434,
840,35.997,18.242,2.421,
841,35.114,18.465,2.411,
842,34.378,18.741,2.404,
843,33.725,19.043,2.400,
844,33.153,19.390,2.397,
845,32.633,19.770,2.396,
846,32.158,20.193,2.396,
847,31.702,20.641,2.397,
848,31.287,21.160,2.399,
849,30.891,21.740,2.403,
850,30.524,22.419,2.410,
851,30.181,23.223,2.418,
852,29.899,24.276,2.431,
853,29.767,25.894,2.454,
854,29.607,25.506,1.923,
855,29.903,24.285,1.938,
856,30.186,23.233,1.949,
857,30.524,22.420,1.957,
858,30.891,21.740,1.962,
859,31.287,21.160,1.966,
860,32.159,20.193,1.970,
861,32.640,19.778,1.969,
862,33.160,19.397,1.968,
863,33.725,19.044,1.966,
864,34.379,18.742,1.961,
865,30.266,14.849,2.041,
866,30.750,14.685,2.037,
867,36.517,17.733,1.945,
868,36.841,17.097,1.946,
st4,53.934,15.344,2.224,
a13,44.774,24.177,13.690,
a14,40.515,17.847,12.492,
a15,38.901,18.301,2.399,
a16,44.913,26.231,2.226,
869,46.936,22.119,11.470,
870,44.515,23.216,13.355,
871,44.354,22.773,13.242,
872,44.160,22.366,13.177,
873,43.957,21.973,13.135,
874,43.721,21.604,13.135,
875,43.472,21.243,13.159,
876,43.213,20.882,13.200,
877,42.902,20.541,13.296,
878,42.192,19.860,13.582,
879,41.747,19.527,13.809,
880,37.701,20.261,16.841,
881,40.721,18.824,14.388,
882,37.526,19.030,16.734,
883,43.727,21.601,12.457,
884,43.956,21.974,12.463,
885,44.158,22.368,12.502,
886,46.499,21.557,10.887,
887,44.661,23.687,12.803,
888,44.788,24.199,12.978,
889,44.779,24.207,12.307,
890,44.656,23.691,12.141,
891,44.513,23.217,12.012,
892,44.345,22.779,11.921,
893,44.162,22.365,11.857,
894,43.975,21.961,11.809,
